valid_time,latitude,longitude,expver,wdir10,si10,r2,t2m
2005-07-08 18:00:00,41.728189152350694,1.8905900829590336,prod,176.24222,4.286221,65.107376,293.7651
2005-07-09 00:00:00,41.728189152350694,1.8905900829590336,prod,178.67204,1.7319374,69.95507,292.36127
2005-07-09 06:00:00,41.728189152350694,1.8905900829590336,prod,303.3833,0.64171195,82.248055,289.09998
2005-07-09 12:00:00,41.728189152350694,1.8905900829590336,prod,278.41428,2.1481524,53.526745,295.1577
2005-07-09 18:00:00,41.728189152350694,1.8905900829590336,prod,181.45348,2.2789717,69.38867,292.64822
2005-07-10 00:00:00,41.728189152350694,1.8905900829590336,prod,143.72675,1.3537811,88.5661,289.37848
2005-07-10 06:00:00,41.728189152350694,1.8905900829590336,prod,136.84389,0.7028744,95.74183,289.3797
2005-07-10 12:00:00,41.728189152350694,1.8905900829590336,prod,236.55496,2.0866034,39.090294,297.39474
2005-07-10 18:00:00,41.728189152350694,1.8905900829590336,prod,157.8125,2.559856,81.365234,292.74356
2005-07-11 00:00:00,41.728189152350694,1.8905900829590336,prod,103.29688,1.6427252,93.04791,287.78177
2005-07-11 06:00:00,41.728189152350694,1.8905900829590336,prod,111.80472,0.9673997,89.173706,289.4425
2005-07-11 12:00:00,41.728189152350694,1.8905900829590336,prod,274.78955,1.168856,28.703125,301.20297
2005-07-11 18:00:00,41.728189152350694,1.8905900829590336,prod,144.07039,4.3041377,34.788696,301.4052
2005-07-12 00:00:00,41.728189152350694,1.8905900829590336,prod,94.99248,1.1089916,66.02539,293.28772
2005-07-12 06:00:00,41.728189152350694,1.8905900829590336,prod,120.93767,0.6506279,58.587986,293.1991
2005-07-12 12:00:00,41.728189152350694,1.8905900829590336,prod,222.89095,2.1135557,21.918364,304.16437
2005-07-12 18:00:00,41.728189152350694,1.8905900829590336,prod,168.64902,3.7172005,34.791016,299.35156
2005-07-13 00:00:00,41.728189152350694,1.8905900829590336,prod,101.39878,0.57542187,68.31277,294.1657
2005-07-13 06:00:00,41.728189152350694,1.8905900829590336,prod,102.50789,0.60383654,72.0381,293.8619
2005-07-13 12:00:00,41.728189152350694,1.8905900829590336,prod,218.19531,2.1265554,32.10397,303.7357
2005-07-13 18:00:00,41.728189152350694,1.8905900829590336,prod,182.39066,3.9099498,34.041016,299.48712
2005-07-14 00:00:00,41.728189152350694,1.8905900829590336,prod,107.78909,1.1491606,47.498516,292.59808
2005-07-14 06:00:00,41.728189152350694,1.8905900829590336,prod,62.76584,0.39199725,61.283676,293.16986
2005-07-14 12:00:00,41.728189152350694,1.8905900829590336,prod,198.3048,2.2612247,24.515114,304.5484
2005-07-14 18:00:00,41.728189152350694,1.8905900829590336,prod,186.77367,3.223722,29.323763,300.49768
2005-07-15 00:00:00,41.728189152350694,1.8905900829590336,prod,122.21907,1.3143399,48.51718,292.62463
2005-07-15 06:00:00,41.728189152350694,1.8905900829590336,prod,102.75006,0.61638194,60.24414,292.38992
2005-07-15 12:00:00,41.728189152350694,1.8905900829590336,prod,211.0391,4.239758,22.072874,306.5148
2005-07-15 18:00:00,41.728189152350694,1.8905900829590336,prod,184.44545,3.650229,26.778835,302.391
2005-07-16 00:00:00,41.728189152350694,1.8905900829590336,prod,93.773674,1.2659593,25.802734,293.72662
2005-07-16 06:00:00,41.728189152350694,1.8905900829590336,prod,61.210945,0.21592876,42.515625,293.2959
2005-07-16 12:00:00,41.728189152350694,1.8905900829590336,prod,224.24228,1.7595375,14.2265625,307.8194
2005-07-16 18:00:00,41.728189152350694,1.8905900829590336,prod,183.93776,2.9318967,31.291016,305.6953
2005-07-17 00:00:00,41.728189152350694,1.8905900829590336,prod,125.234505,0.94199044,59.404297,295.42075
2005-07-17 06:00:00,41.728189152350694,1.8905900829590336,prod,138.30478,1.2209516,63.810547,294.93213
2005-07-17 12:00:00,41.728189152350694,1.8905900829590336,prod,221.4615,1.566586,30.202158,307.86548
2005-07-17 18:00:00,41.728189152350694,1.8905900829590336,prod,172.59377,4.2702627,42.16211,303.45123
2005-07-18 00:00:00,41.728189152350694,1.8905900829590336,prod,169.50809,1.0371954,58.990715,297.75775
2005-07-18 06:00:00,41.728189152350694,1.8905900829590336,prod,212.69583,1.6057514,56.066795,297.0835
2005-07-18 12:00:00,41.728189152350694,1.8905900829590336,prod,250.63322,2.7987702,34.575485,302.68347
2005-07-18 18:00:00,41.728189152350694,1.8905900829590336,prod,163.008,4.669265,56.68331,297.3775
2005-07-19 00:00:00,41.728189152350694,1.8905900829590336,prod,198.79692,2.2668452,88.31233,293.53494
2005-07-19 06:00:00,41.728189152350694,1.8905900829590336,prod,330.00787,2.120321,76.98242,293.11963
2005-07-19 12:00:00,41.728189152350694,1.8905900829590336,prod,214.18765,3.0245378,22.632812,303.45987
2005-07-19 18:00:00,41.728189152350694,1.8905900829590336,prod,174.89072,4.244121,55.372963,297.81494
2005-07-20 00:00:00,41.728189152350694,1.8905900829590336,prod,104.56278,1.6213727,84.61821,293.23367
2005-07-20 06:00:00,41.728189152350694,1.8905900829590336,prod,50.218933,0.5543961,77.4547,293.43762
2005-07-20 12:00:00,41.728189152350694,1.8905900829590336,prod,214.46097,1.1032872,39.35205,303.09317
2005-07-20 18:00:00,41.728189152350694,1.8905900829590336,prod,179.14851,4.3453274,57.867188,300.05884
2005-07-21 00:00:00,41.728189152350694,1.8905900829590336,prod,69.03163,0.5290822,67.26719,293.81735
2005-07-21 06:00:00,41.728189152350694,1.8905900829590336,prod,100.34388,0.45109686,82.06836,294.1624
2005-07-21 12:00:00,41.728189152350694,1.8905900829590336,prod,191.14075,2.7145987,35.704124,304.2007
2005-07-21 18:00:00,41.728189152350694,1.8905900829590336,prod,190.60162,3.4452353,56.60742,300.1931
2005-07-22 00:00:00,41.728189152350694,1.8905900829590336,prod,98.03131,0.5774153,74.82131,294.42386
2005-07-22 06:00:00,41.728189152350694,1.8905900829590336,prod,179.08647,1.4687389,77.40649,294.4808
2005-07-22 12:00:00,41.728189152350694,1.8905900829590336,prod,183.6095,1.899517,33.96289,303.1292
2005-07-22 18:00:00,41.728189152350694,1.8905900829590336,prod,172.44557,3.6201694,46.64462,299.09756
2005-07-23 00:00:00,41.728189152350694,1.8905900829590336,prod,107.27361,1.0036471,70.79639,292.891
2005-07-23 06:00:00,41.728189152350694,1.8905900829590336,prod,357.72662,0.13346516,72.93417,292.64676
2005-07-23 12:00:00,41.728189152350694,1.8905900829590336,prod,215.21115,1.8145481,46.132534,301.62592
2005-07-23 18:00:00,41.728189152350694,1.8905900829590336,prod,185.17247,3.5638747,40.686638,299.61578
2005-07-24 00:00:00,41.728189152350694,1.8905900829590336,prod,126.97657,0.967098,74.618515,293.0836
2005-07-24 06:00:00,41.728189152350694,1.8905900829590336,prod,357.67203,1.4067116,79.30664,293.09735
2005-07-24 12:00:00,41.728189152350694,1.8905900829590336,prod,217.71877,0.69012374,41.62597,303.2674
2005-07-24 18:00:00,41.728189152350694,1.8905900829590336,prod,161.24225,3.7061992,56.609375,301.36505
2005-07-25 00:00:00,41.728189152350694,1.8905900829590336,prod,172.46886,1.7347939,82.29227,294.8621
2005-07-25 06:00:00,41.728189152350694,1.8905900829590336,prod,229.7271,0.52415586,84.42095,294.76962
2005-07-25 12:00:00,41.728189152350694,1.8905900829590336,prod,191.49222,2.0031412,49.62946,301.88678
2005-07-25 18:00:00,41.728189152350694,1.8905900829590336,prod,169.086,3.086643,60.223892,299.02945
2005-07-26 00:00:00,41.728189152350694,1.8905900829590336,prod,133.34375,0.4904272,81.175705,293.48993
2005-07-26 06:00:00,41.728189152350694,1.8905900829590336,prod,80.40645,0.12699585,80.06427,295.5503
2005-07-26 12:00:00,41.728189152350694,1.8905900829590336,prod,166.0079,3.4199257,40.677734,304.62817
2005-07-26 18:00:00,41.728189152350694,1.8905900829590336,prod,153.53911,2.639309,54.34259,299.97128
2005-07-27 00:00:00,41.728189152350694,1.8905900829590336,prod,156.52367,0.65119016,78.92251,294.11862
2005-07-27 06:00:00,41.728189152350694,1.8905900829590336,prod,346.58597,0.8904796,80.83473,293.8062
2005-07-27 12:00:00,41.728189152350694,1.8905900829590336,prod,194.16429,2.9870899,38.559753,305.19952
2005-07-27 18:00:00,41.728189152350694,1.8905900829590336,prod,163.66446,3.409787,52.88867,300.16965
2005-07-28 00:00:00,41.728189152350694,1.8905900829590336,prod,126.875015,0.23769215,84.55982,293.5145
2005-07-28 06:00:00,41.728189152350694,1.8905900829590336,prod,44.476826,0.864262,80.634766,293.81927
2005-07-28 12:00:00,41.728189152350694,1.8905900829590336,prod,183.56253,2.3703845,41.45703,305.41064
2005-07-28 18:00:00,41.728189152350694,1.8905900829590336,prod,152.95335,2.8059533,41.251953,301.12994
2005-07-29 00:00:00,41.728189152350694,1.8905900829590336,prod,120.90635,1.5719961,76.86333,295.6314
2005-07-29 06:00:00,41.728189152350694,1.8905900829590336,prod,87.74229,0.93157434,82.77785,294.786
2005-07-29 12:00:00,41.728189152350694,1.8905900829590336,prod,220.65645,1.757697,53.694935,301.19604
2005-07-29 18:00:00,41.728189152350694,1.8905900829590336,prod,276.55496,2.079692,38.293045,302.03152
2005-07-30 00:00:00,41.728189152350694,1.8905900829590336,prod,132.65654,0.76760656,85.866196,294.39514
2005-07-30 06:00:00,41.728189152350694,1.8905900829590336,prod,128.60944,0.3578844,77.95316,294.46625
2005-07-30 12:00:00,41.728189152350694,1.8905900829590336,prod,330.8594,1.138307,56.44485,297.92474
2005-07-30 18:00:00,41.728189152350694,1.8905900829590336,prod,162.89845,2.5850384,53.43164,297.53604
2005-07-31 00:00:00,41.728189152350694,1.8905900829590336,prod,71.52345,0.79786223,76.61359,291.80096
2005-07-31 06:00:00,41.728189152350694,1.8905900829590336,prod,108.03188,0.9743155,70.101295,292.1077
2005-07-31 12:00:00,41.728189152350694,1.8905900829590336,prod,311.4453,3.1654274,51.118538,298.48657
2005-07-31 18:00:00,41.728189152350694,1.8905900829590336,prod,145.516,4.1342278,61.76028,295.7614
2006-07-01 00:00:00,41.728189152350694,1.8905900829590336,prod,114.07045,1.2101986,64.820435,291.6371
2006-07-01 06:00:00,41.728189152350694,1.8905900829590336,prod,123.453186,1.081892,61.067387,294.56873
2006-07-01 12:00:00,41.728189152350694,1.8905900829590336,prod,221.08612,3.351026,17.32913,307.3951
2006-07-01 18:00:00,41.728189152350694,1.8905900829590336,prod,190.96098,3.1854732,24.750801,303.17264
2006-07-02 00:00:00,41.728189152350694,1.8905900829590336,prod,107.671936,0.9702738,43.546875,293.98828
2006-07-02 06:00:00,41.728189152350694,1.8905900829590336,prod,92.304924,1.3201771,48.61914,294.1694
2006-07-02 12:00:00,41.728189152350694,1.8905900829590336,prod,200.53915,2.8966033,14.5830765,308.28015
2006-07-02 18:00:00,41.728189152350694,1.8905900829590336,prod,183.22661,3.4969492,19.501879,301.43906
2006-07-03 00:00:00,41.728189152350694,1.8905900829590336,prod,121.02365,1.4313526,49.929688,292.5678
2006-07-03 06:00:00,41.728189152350694,1.8905900829590336,prod,57.99227,0.4900907,32.484375,292.97614
2006-07-03 12:00:00,41.728189152350694,1.8905900829590336,prod,150.82037,3.3880947,31.088694,304.3712
2006-07-03 18:00:00,41.728189152350694,1.8905900829590336,prod,160.54701,2.273162,36.5861,301.13382
2006-07-04 00:00:00,41.728189152350694,1.8905900829590336,prod,126.41433,0.8524667,64.43826,294.6432
2006-07-04 06:00:00,41.728189152350694,1.8905900829590336,prod,147.78142,0.62231076,59.960674,295.29462
2006-07-04 12:00:00,41.728189152350694,1.8905900829590336,prod,171.26605,3.7911334,24.975498,306.81635
2006-07-04 18:00:00,41.728189152350694,1.8905900829590336,prod,144.04703,2.6531842,42.291504,301.49667
2006-07-05 00:00:00,41.728189152350694,1.8905900829590336,prod,73.70354,1.29238,68.515236,293.85168
2006-07-05 06:00:00,41.728189152350694,1.8905900829590336,prod,269.32877,0.5893374,45.95703,292.64813
2006-07-05 12:00:00,41.728189152350694,1.8905900829590336,prod,188.62543,2.0558946,24.700672,304.8133
2006-07-05 18:00:00,41.728189152350694,1.8905900829590336,prod,152.72658,3.4990501,76.25516,295.89386
2006-07-06 00:00:00,41.728189152350694,1.8905900829590336,prod,193.40639,0.9548224,86.97486,293.59286
2006-07-06 06:00:00,41.728189152350694,1.8905900829590336,prod,322.69537,1.483474,76.997154,293.57776
2006-07-06 12:00:00,41.728189152350694,1.8905900829590336,prod,234.7737,2.7443955,32.93164,300.3537
2006-07-06 18:00:00,41.728189152350694,1.8905900829590336,prod,146.50008,4.041036,63.0064,297.19882
2006-07-07 00:00:00,41.728189152350694,1.8905900829590336,prod,170.93013,1.8558769,79.71465,292.86172
2006-07-07 06:00:00,41.728189152350694,1.8905900829590336,prod,297.8907,1.0924935,51.484375,291.23807
2006-07-07 12:00:00,41.728189152350694,1.8905900829590336,prod,195.46179,3.40472,22.326351,302.1011
2006-07-07 18:00:00,41.728189152350694,1.8905900829590336,prod,152.87502,4.0039225,41.293262,298.828
2006-07-08 00:00:00,41.728189152350694,1.8905900829590336,prod,93.71899,0.6946582,78.99629,292.01654
2006-07-08 06:00:00,41.728189152350694,1.8905900829590336,prod,84.48462,0.91811675,74.806755,293.48563
2006-07-08 12:00:00,41.728189152350694,1.8905900829590336,prod,246.18826,3.0717816,26.142384,305.7532
2006-07-08 18:00:00,41.728189152350694,1.8905900829590336,prod,190.73482,2.6127567,61.09843,297.77826
2006-07-09 00:00:00,41.728189152350694,1.8905900829590336,prod,108.85958,1.6011711,82.05016,291.32098
2006-07-09 06:00:00,41.728189152350694,1.8905900829590336,prod,118.148766,0.7160745,81.671875,292.02423
2006-07-09 12:00:00,41.728189152350694,1.8905900829590336,prod,239.03908,0.80011505,32.658203,305.05118
2006-07-09 18:00:00,41.728189152350694,1.8905900829590336,prod,139.95323,2.6152709,44.11328,300.94476
2006-07-10 00:00:00,41.728189152350694,1.8905900829590336,prod,136.53159,0.845751,72.11719,294.40485
2006-07-10 06:00:00,41.728189152350694,1.8905900829590336,prod,23.219397,1.0211446,61.802734,295.69702
2006-07-10 12:00:00,41.728189152350694,1.8905900829590336,prod,201.20312,3.0329778,25.957485,306.65244
2006-07-10 18:00:00,41.728189152350694,1.8905900829590336,prod,183.56258,2.8079648,35.75586,304.06216
2006-07-11 00:00:00,41.728189152350694,1.8905900829590336,prod,101.60977,1.0126194,51.408203,295.7177
2006-07-11 06:00:00,41.728189152350694,1.8905900829590336,prod,84.734406,0.56903076,54.57422,296.02136
2006-07-11 12:00:00,41.728189152350694,1.8905900829590336,prod,177.94582,3.6857781,24.0,308.49896
2006-07-11 18:00:00,41.728189152350694,1.8905900829590336,prod,167.44545,2.6328573,26.190094,303.7036
2006-07-12 00:00:00,41.728189152350694,1.8905900829590336,prod,114.5157,1.1277692,45.554268,297.05243
2006-07-12 06:00:00,41.728189152350694,1.8905900829590336,prod,119.72688,0.8325512,50.20726,296.47186
2006-07-12 12:00:00,41.728189152350694,1.8905900829590336,prod,270.14853,2.966156,20.137287,308.19052
2006-07-12 18:00:00,41.728189152350694,1.8905900829590336,prod,166.82054,3.9402125,26.367567,303.75296
2006-07-13 00:00:00,41.728189152350694,1.8905900829590336,prod,120.18782,0.770809,55.927578,294.17456
2006-07-13 06:00:00,41.728189152350694,1.8905900829590336,prod,112.17997,0.6958593,54.226562,296.64777
2006-07-13 12:00:00,41.728189152350694,1.8905900829590336,prod,183.42975,2.7895708,40.45117,306.1733
2006-07-13 18:00:00,41.728189152350694,1.8905900829590336,prod,264.62524,1.7835462,63.84203,299.49863
2006-07-14 00:00:00,41.728189152350694,1.8905900829590336,prod,68.57822,0.64228857,80.72266,295.17914
2006-07-14 06:00:00,41.728189152350694,1.8905900829590336,prod,83.57039,0.8574537,78.70703,295.08206
2006-07-14 12:00:00,41.728189152350694,1.8905900829590336,prod,230.07816,3.2490757,43.4375,304.5716
2006-07-14 18:00:00,41.728189152350694,1.8905900829590336,prod,226.9063,2.0867941,69.109375,298.06802
2006-07-15 00:00:00,41.728189152350694,1.8905900829590336,prod,140.65631,0.7251257,82.81546,294.04126
2006-07-15 06:00:00,41.728189152350694,1.8905900829590336,prod,116.88281,0.8060222,83.41763,294.50397
2006-07-15 12:00:00,41.728189152350694,1.8905900829590336,prod,207.11725,2.2174718,29.496094,304.58923
2006-07-15 18:00:00,41.728189152350694,1.8905900829590336,prod,264.38284,0.6637238,74.69531,298.1167
2006-07-16 00:00:00,41.728189152350694,1.8905900829590336,prod,101.343765,0.86900914,89.57665,291.65314
2006-07-16 06:00:00,41.728189152350694,1.8905900829590336,prod,151.39091,0.36891237,80.03906,293.28088
2006-07-16 12:00:00,41.728189152350694,1.8905900829590336,prod,179.2582,2.515942,44.257812,300.88278
2006-07-16 18:00:00,41.728189152350694,1.8905900829590336,prod,191.60162,1.8521059,47.21289,300.8038
2006-07-17 00:00:00,41.728189152350694,1.8905900829590336,prod,91.07831,1.1499171,69.15944,292.17657
2006-07-17 06:00:00,41.728189152350694,1.8905900829590336,prod,88.75816,1.1085529,72.224915,293.2282
2006-07-17 12:00:00,41.728189152350694,1.8905900829590336,prod,109.11721,0.81477076,22.643497,305.58423
2006-07-17 18:00:00,41.728189152350694,1.8905900829590336,prod,197.00806,2.7225134,59.43323,300.73868
2006-07-18 00:00:00,41.728189152350694,1.8905900829590336,prod,85.258095,1.0942702,73.461845,291.2588
2006-07-18 06:00:00,41.728189152350694,1.8905900829590336,prod,57.35176,0.6232114,76.56445,293.8141
2006-07-18 12:00:00,41.728189152350694,1.8905900829590336,prod,165.7348,2.3362753,23.641808,305.20047
2006-07-18 18:00:00,41.728189152350694,1.8905900829590336,prod,174.00012,3.6245515,40.882812,302.20828
2006-07-19 00:00:00,41.728189152350694,1.8905900829590336,prod,117.84388,0.22734325,82.533745,292.52863
2006-07-19 06:00:00,41.728189152350694,1.8905900829590336,prod,31.2735,0.89412546,84.32422,294.26767
2006-07-19 12:00:00,41.728189152350694,1.8905900829590336,prod,169.27354,2.0157592,38.59375,302.1871
2006-07-19 18:00:00,41.728189152350694,1.8905900829590336,prod,171.75836,3.0551307,33.44585,300.13458
2006-07-20 00:00:00,41.728189152350694,1.8905900829590336,prod,70.687584,0.9975168,82.10196,292.51923
2006-07-20 06:00:00,41.728189152350694,1.8905900829590336,prod,13.734743,1.2420776,62.87325,294.47986
2006-07-20 12:00:00,41.728189152350694,1.8905900829590336,prod,238.28961,2.4397306,17.847197,307.22964
2006-07-20 18:00:00,41.728189152350694,1.8905900829590336,prod,153.65628,3.200604,28.050764,302.8951
2006-07-21 00:00:00,41.728189152350694,1.8905900829590336,prod,116.78137,0.9821786,75.61587,291.88257
2006-07-21 06:00:00,41.728189152350694,1.8905900829590336,prod,82.773575,0.90024304,46.23633,293.91806
2006-07-21 12:00:00,41.728189152350694,1.8905900829590336,prod,203.95369,2.7941575,10.986328,309.0694
2006-07-21 18:00:00,41.728189152350694,1.8905900829590336,prod,198.52359,3.2019527,14.255859,304.5858
2006-07-22 00:00:00,41.728189152350694,1.8905900829590336,prod,95.46929,1.5227677,48.362576,291.04868
2006-07-22 06:00:00,41.728189152350694,1.8905900829590336,prod,85.16444,0.50680774,17.220703,293.99634
2006-07-22 12:00:00,41.728189152350694,1.8905900829590336,prod,186.62535,2.215193,20.936462,306.52014
2006-07-22 18:00:00,41.728189152350694,1.8905900829590336,prod,150.01595,3.4269423,36.447266,303.49072
2006-07-23 00:00:00,41.728189152350694,1.8905900829590336,prod,120.390884,1.2872732,65.33984,295.90912
2006-07-23 06:00:00,41.728189152350694,1.8905900829590336,prod,70.82829,0.6733606,55.503574,296.2452
2006-07-23 12:00:00,41.728189152350694,1.8905900829590336,prod,221.39847,2.5114064,22.423828,307.24667
2006-07-23 18:00:00,41.728189152350694,1.8905900829590336,prod,189.74223,4.1422906,39.060867,302.24854
2006-07-24 00:00:00,41.728189152350694,1.8905900829590336,prod,115.72694,0.85589194,59.725826,296.72037
2006-07-24 06:00:00,41.728189152350694,1.8905900829590336,prod,125.71117,0.7974753,62.335938,294.81955
2006-07-24 12:00:00,41.728189152350694,1.8905900829590336,prod,189.10167,2.052623,21.327475,306.54907
2006-07-24 18:00:00,41.728189152350694,1.8905900829590336,prod,178.42998,2.7518134,38.246075,303.94965
2006-07-25 00:00:00,41.728189152350694,1.8905900829590336,prod,104.054695,1.5759941,63.773186,295.3736
2006-07-25 06:00:00,41.728189152350694,1.8905900829590336,prod,109.73544,0.9675663,46.91721,295.5822
2006-07-25 12:00:00,41.728189152350694,1.8905900829590336,prod,196.6954,2.9664755,19.49414,308.98535
2006-07-25 18:00:00,41.728189152350694,1.8905900829590336,prod,164.57043,2.1845627,32.94552,304.0661
2006-07-26 00:00:00,41.728189152350694,1.8905900829590336,prod,103.695526,1.664108,61.968246,294.38483
2006-07-26 06:00:00,41.728189152350694,1.8905900829590336,prod,75.20322,0.6649639,56.02515,294.78754
2006-07-26 12:00:00,41.728189152350694,1.8905900829590336,prod,197.23491,2.1473126,18.042969,309.36832
2006-07-26 18:00:00,41.728189152350694,1.8905900829590336,prod,189.10167,2.9334078,14.453125,306.366
2006-07-27 00:00:00,41.728189152350694,1.8905900829590336,prod,103.29727,1.6338521,38.070965,296.86343
2006-07-27 06:00:00,41.728189152350694,1.8905900829590336,prod,113.195564,0.87186205,34.02539,294.84448
2006-07-27 12:00:00,41.728189152350694,1.8905900829590336,prod,197.37508,3.5225375,19.220703,306.12424
2006-07-27 18:00:00,41.728189152350694,1.8905900829590336,prod,170.49281,4.268543,40.10324,300.78955
2006-07-28 00:00:00,41.728189152350694,1.8905900829590336,prod,92.17197,1.5344429,68.34254,296.04395
2006-07-28 06:00:00,41.728189152350694,1.8905900829590336,prod,34.843754,1.4581063,56.23828,292.44165
2006-07-28 12:00:00,41.728189152350694,1.8905900829590336,prod,189.14091,2.6946537,37.20222,299.5872
2006-07-28 18:00:00,41.728189152350694,1.8905900829590336,prod,191.66443,2.2232504,58.76464,296.80917
2006-07-29 00:00:00,41.728189152350694,1.8905900829590336,prod,73.484436,0.6804008,83.98822,292.68542
2006-07-29 06:00:00,41.728189152350694,1.8905900829590336,prod,99.40645,1.6123321,74.1342,292.1588
2006-07-29 12:00:00,41.728189152350694,1.8905900829590336,prod,270.75784,1.3810663,17.929636,302.37097
2006-07-29 18:00:00,41.728189152350694,1.8905900829590336,prod,252.00781,1.3027623,20.690731,304.04315
2006-07-30 00:00:00,41.728189152350694,1.8905900829590336,prod,91.73456,0.79873157,66.759094,294.8155
2006-07-30 06:00:00,41.728189152350694,1.8905900829590336,prod,101.28182,0.6989212,73.06569,294.26776
2006-07-30 12:00:00,41.728189152350694,1.8905900829590336,prod,239.50005,2.1366782,25.508257,307.15396
2006-07-30 18:00:00,41.728189152350694,1.8905900829590336,prod,174.00829,4.439515,46.186825,300.94086
2006-07-31 00:00:00,41.728189152350694,1.8905900829590336,prod,101.461365,1.0091351,57.125,295.5269
2006-07-31 06:00:00,41.728189152350694,1.8905900829590336,prod,114.25003,0.51123005,49.92578,293.7583
2006-07-31 12:00:00,41.728189152350694,1.8905900829590336,prod,238.50797,2.2257986,29.336794,306.73972
2006-07-31 18:00:00,41.728189152350694,1.8905900829590336,prod,179.69537,3.7761722,53.44848,302.6307
2007-07-01 00:00:00,41.728189152350694,1.8905900829590336,prod,133.19548,0.9499499,41.34961,292.20874
2007-07-01 06:00:00,41.728189152350694,1.8905900829590336,prod,63.17196,0.90577173,54.660156,291.55542
2007-07-01 12:00:00,41.728189152350694,1.8905900829590336,prod,210.86726,2.2790341,32.310547,298.74295
2007-07-01 18:00:00,41.728189152350694,1.8905900829590336,prod,27.110136,2.1633651,67.25,293.77814
2007-07-02 00:00:00,41.728189152350694,1.8905900829590336,prod,3.9378788,0.8222003,85.625885,288.41568
2007-07-02 06:00:00,41.728189152350694,1.8905900829590336,prod,264.61725,0.39458078,91.588264,289.0089
2007-07-02 12:00:00,41.728189152350694,1.8905900829590336,prod,237.8834,2.4502776,42.402634,298.4251
2007-07-02 18:00:00,41.728189152350694,1.8905900829590336,prod,191.56313,5.1464953,60.18992,294.1475
2007-07-03 00:00:00,41.728189152350694,1.8905900829590336,prod,58.812916,0.78739786,86.49814,287.735
2007-07-03 06:00:00,41.728189152350694,1.8905900829590336,prod,77.47744,0.78242975,82.06836,288.16693
2007-07-03 12:00:00,41.728189152350694,1.8905900829590336,prod,224.78156,2.4802248,37.594574,300.63516
2007-07-03 18:00:00,41.728189152350694,1.8905900829590336,prod,278.59384,3.782167,29.204681,300.61008
2007-07-04 00:00:00,41.728189152350694,1.8905900829590336,prod,127.11723,1.6987348,53.195312,294.45242
2007-07-04 06:00:00,41.728189152350694,1.8905900829590336,prod,175.79706,2.118676,80.12349,291.66394
2007-07-04 12:00:00,41.728189152350694,1.8905900829590336,prod,252.63283,5.827153,22.988974,301.48013
2007-07-04 18:00:00,41.728189152350694,1.8905900829590336,prod,150.21095,3.723463,62.31726,292.96744
2007-07-05 00:00:00,41.728189152350694,1.8905900829590336,prod,196.77393,1.9840838,76.17998,288.96027
2007-07-05 06:00:00,41.728189152350694,1.8905900829590336,prod,307.14893,2.3300729,42.0759,289.0346
2007-07-05 12:00:00,41.728189152350694,1.8905900829590336,prod,193.0787,3.188354,34.087116,298.1449
2007-07-05 18:00:00,41.728189152350694,1.8905900829590336,prod,161.5239,3.4808612,48.771465,296.02914
2007-07-06 00:00:00,41.728189152350694,1.8905900829590336,prod,90.648506,0.8694123,81.58153,287.7384
2007-07-06 06:00:00,41.728189152350694,1.8905900829590336,prod,6.820378,0.43602067,68.665344,289.4422
2007-07-06 12:00:00,41.728189152350694,1.8905900829590336,prod,181.79729,2.5821533,26.194454,302.62503
2007-07-06 18:00:00,41.728189152350694,1.8905900829590336,prod,173.38324,3.646027,36.97376,299.53238
2007-07-07 00:00:00,41.728189152350694,1.8905900829590336,prod,114.78951,0.9602515,59.32343,289.93793
2007-07-07 06:00:00,41.728189152350694,1.8905900829590336,prod,118.14097,1.1354151,47.73047,291.0783
2007-07-07 12:00:00,41.728189152350694,1.8905900829590336,prod,198.48486,2.779397,16.492188,303.8655
2007-07-07 18:00:00,41.728189152350694,1.8905900829590336,prod,183.97656,3.9077098,31.451172,300.75677
2007-07-08 00:00:00,41.728189152350694,1.8905900829590336,prod,116.71881,1.5691642,52.789062,290.8969
2007-07-08 06:00:00,41.728189152350694,1.8905900829590336,prod,113.46094,0.99334645,53.220703,292.17307
2007-07-08 12:00:00,41.728189152350694,1.8905900829590336,prod,210.31325,1.9755255,17.791271,303.99118
2007-07-08 18:00:00,41.728189152350694,1.8905900829590336,prod,142.73462,3.0618892,25.824192,301.33963
2007-07-09 00:00:00,41.728189152350694,1.8905900829590336,prod,215.39081,0.65038294,57.17966,292.93015
2007-07-09 06:00:00,41.728189152350694,1.8905900829590336,prod,120.69538,0.9431642,75.3935,291.7651
2007-07-09 12:00:00,41.728189152350694,1.8905900829590336,prod,260.52347,3.3954024,32.823177,299.57312
2007-07-09 18:00:00,41.728189152350694,1.8905900829590336,prod,158.75047,4.52697,59.97397,294.14066
2007-07-10 00:00:00,41.728189152350694,1.8905900829590336,prod,304.82828,0.6496078,48.15708,290.4711
2007-07-10 06:00:00,41.728189152350694,1.8905900829590336,prod,350.56268,1.2980032,40.64822,289.08252
2007-07-10 12:00:00,41.728189152350694,1.8905900829590336,prod,258.4145,3.7021785,11.845703,297.32086
2007-07-10 18:00:00,41.728189152350694,1.8905900829590336,prod,151.20363,4.9974637,39.78643,295.69168
2007-07-11 00:00:00,41.728189152350694,1.8905900829590336,prod,61.500393,0.9935849,68.99805,289.68973
2007-07-11 06:00:00,41.728189152350694,1.8905900829590336,prod,294.55524,0.6090225,70.19531,290.07056
